GEOID,var,est,moe,description,source
13059002200,Ind_pubad_p,3.47,2.79,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Ind_retail_p,6.7,3.16,Percent Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Ind_trans_p,1.86,2.23,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059002200,Ind_whlsl_p,0.62,0.99,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Inet_any_p,95.8,15.53,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Inet_broad_p,84.02,14.98,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Pov_Ov65_p,6.68,2.72,Percent Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Pov_Und18_p,16.56,6.02,Percent Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Rce_AI_p,0,0.54,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Rce_AsnNH_p,8.67,8.39,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Rce_BlkNH_p,3.07,2.57,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Rce_Hisp_p,4.08,2.88,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Rce_HPI_p,0,0.54,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Rce_OthNH_p,0.58,1.01,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Rce_WhtNH_p,83.4,11.97,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Rent30_p,47.77,13.99,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Sch_grad_p,7.22,3.28,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Sch_Kpre_p,3.75,2.37,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Sch_ugrad_p,22.69,8.76,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Trn_car_p,70.21,15.53,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059002200,Trn_carpool_p,4.33,2.99,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Trn_home_p,14.58,9.68,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Trn_noveh_p,0,0.89,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Trn_pub_p,5.35,6.11,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059002200,Trn_taxi_p,1.27,1.46,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059002200,Trn_walk_p,4.26,3.31,Percent Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Age05_p,0,0.72,Percent Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Age18_24_p,82.38,26.2,Percent Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059030101,AgeO65_p,4.72,3.6,Percent Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059030101,AgeU18_p,5.23,4.32,Percent Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Ed_ba_p,43.68,27.47,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Ed_hsgrad_p,30.22,26.1,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Ed_lesshs_p,10.44,17.58,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Ed_ma_p,0,3.85,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Ed_prof_doc_p,0,5.49,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Ed_somecol_p,15.66,12.64,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Empl_labor_p,37.98,9.28,Percent Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Empl_unemp_p,0,0.56,Percent Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059030101,HInsur_FBNat_p,4.43,3.28,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059030101,HInsur_FBNC_p,0.5,0.83,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059030101,HInsur_Nat_p,87.06,24.94,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059030101,HousOwn_p,0.97,1.69,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059030101,HousRent_p,99.03,24.94,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Inc_10K_p,43.76,22.94,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059030101,Inc_200K_p,0,1.41,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059030101,Inc100K_149K_p,0,2.01,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059030101,Inc10K_24K_p,35.71,17.51,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059030101,Inc150K_199K_p,0,1.41,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059030101,Inc25K_49K_p,16.7,11.27,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059030101,Inc50K_74K_p,3.82,4.33,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059030101,Inc75K_99K_p,0,1.41,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059030101,Ind_ag_p,0,1.43,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059030101,Ind_arts_p,26.13,15.88,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059030101,Ind_const_p,0,1.43,Percent Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Ind_edhlth_p,25.1,13.73,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059030101,Ind_finan_p,0,1.43,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059030101,Ind_info_p,2.05,3.28,Percent Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Ind_manf_p,1.84,2.87,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Ind_other_p,14.86,11.48,Percent Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Ind_prof_p,9.43,7.99,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059030101,Ind_pubad_p,5.74,8.5,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Ind_retail_p,8.5,6.05,Percent Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Ind_trans_p,4.51,6.97,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059030101,Ind_whlsl_p,1.84,3.07,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Inet_any_p,80.28,19.22,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Inet_broad_p,72.03,19.62,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Pov_Ov65_p,4.72,1.3,Percent Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Pov_Und18_p,5.23,5.3,Percent Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Rce_AI_p,0,0.5,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Rce_AsnNH_p,3.5,2.59,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Rce_BlkNH_p,3.28,3.17,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Rce_Hisp_p,6.92,4.4,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Rce_HPI_p,0,0.5,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Rce_OthNH_p,0,0.5,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Rce_WhtNH_p,83.71,24.32,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Rent30_p,74.04,25.13,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Sch_grad_p,9.44,5.23,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Sch_Kpre_p,0,0.72,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Sch_ugrad_p,73.37,27.64,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Trn_car_p,83.56,29.82,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059030101,Trn_carpool_p,0,1.48,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Trn_home_p,1.9,3.16,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Trn_noveh_p,0,1.48,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Trn_pub_p,1.16,1.9,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059030101,Trn_taxi_p,7.48,9.27,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059030101,Trn_walk_p,5.9,8.75,Percent Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Age05_p,5.29,4.16,Percent Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Age18_24_p,28.51,13.19,Percent Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059030102,AgeO65_p,8.57,6.62,Percent Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059030102,AgeU18_p,12.28,7.24,Percent Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Ed_ba_p,32.35,17.35,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Ed_hsgrad_p,26.27,12.29,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Ed_lesshs_p,7.05,7.65,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Ed_ma_p,3.73,3.31,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Ed_prof_doc_p,2.29,4.46,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Ed_somecol_p,28.31,16.81,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Empl_labor_p,72.77,23.24,Percent Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Empl_unemp_p,6.1,4.57,Percent Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059030102,HInsur_FBNat_p,0.25,0.42,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059030102,HInsur_FBNC_p,1.17,2.08,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059030102,HInsur_Nat_p,81.4,18.39,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059030102,HousOwn_p,23.55,14.77,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059030102,HousRent_p,76.45,18.31,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Inc_10K_p,22.14,13.36,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059030102,Inc_200K_p,0,1.07,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059030102,Inc100K_149K_p,7.79,7.94,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059030102,Inc10K_24K_p,26.79,16.26,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059030102,Inc150K_199K_p,0,1.07,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059030102,Inc25K_49K_p,21.53,11.22,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059030102,Inc50K_74K_p,21.76,11.68,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059030102,Inc75K_99K_p,0,1.07,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059030102,Ind_ag_p,0.45,0.75,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059030102,Ind_arts_p,11.41,7.06,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059030102,Ind_const_p,0.9,1.5,Percent Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Ind_edhlth_p,29.28,18.02,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059030102,Ind_finan_p,11.79,11.41,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059030102,Ind_info_p,0,1.05,Percent Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Ind_manf_p,10.66,9.01,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Ind_other_p,5.78,5.11,Percent Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Ind_prof_p,11.49,9.46,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059030102,Ind_pubad_p,11.56,12.46,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Ind_retail_p,4.8,4.88,Percent Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Ind_trans_p,1.88,2.33,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059030102,Ind_whlsl_p,0,1.05,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Inet_any_p,75.73,16.79,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Inet_broad_p,72.21,17.25,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Pov_Ov65_p,8.57,6.45,Percent Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Pov_Und18_p,12.28,7.91,Percent Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Rce_AI_p,0,0.58,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Rce_AsnNH_p,4.66,5.12,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Rce_BlkNH_p,54.02,23.39,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Rce_Hisp_p,3.87,4.79,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Rce_HPI_p,0,0.58,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Rce_OthNH_p,0,0.58,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Rce_WhtNH_p,37.45,12.07,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Rent30_p,54.57,21.54,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Sch_grad_p,13.07,8.6,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Sch_Kpre_p,0,0.86,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Sch_ugrad_p,16.17,9.67,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Trn_car_p,72.28,26.36,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059030102,Trn_carpool_p,0,1.12,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Trn_home_p,4.09,4.65,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Trn_noveh_p,27.16,30.85,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Trn_pub_p,17.63,24.36,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059030102,Trn_taxi_p,1.36,2.32,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059030102,Trn_walk_p,4.65,4.73,Percent Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Age05_p,4.96,2.61,Percent Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Age18_24_p,19.69,7.84,Percent Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059030200,AgeO65_p,12.34,4.05,Percent Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059030200,AgeU18_p,22.62,6.72,Percent Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Ed_ba_p,18.93,8.44,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Ed_hsgrad_p,26.5,8.63,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Ed_lesshs_p,25.15,7.13,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Ed_ma_p,5.74,2.78,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Ed_prof_doc_p,2.38,2.67,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Ed_somecol_p,21.31,6.73,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Empl_labor_p,72.65,12.48,Percent Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Empl_unemp_p,5.74,4.63,Percent Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059030200,HInsur_FBNat_p,0.61,0.72,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059030200,HInsur_FBNC_p,0.78,0.76,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059030200,HInsur_Nat_p,84.02,13.33,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059030200,HousOwn_p,29.1,11.41,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059030200,HousRent_p,70.9,16.47,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Inc_10K_p,16.38,7.45,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059030200,Inc_200K_p,1.38,1.65,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059030200,Inc100K_149K_p,1.52,1.7,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059030200,Inc10K_24K_p,38.51,13.16,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059030200,Inc150K_199K_p,0,0.62,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059030200,Inc25K_49K_p,28.47,9.33,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059030200,Inc50K_74K_p,10.44,5.53,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059030200,Inc75K_99K_p,3.3,2.19,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_ag_p,0,0.66,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_arts_p,15.38,6.72,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_const_p,1.66,1.47,Percent Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_edhlth_p,30.76,11.55,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_finan_p,1.85,1.33,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_info_p,2.04,2.04,Percent Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_manf_p,11.83,6.81,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_other_p,8.14,5.58,Percent Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_prof_p,14.48,7.57,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_pubad_p,0.43,0.66,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_retail_p,5.82,3.36,Percent Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_trans_p,6.58,5.25,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059030200,Ind_whlsl_p,1.04,1.28,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Inet_any_p,68.14,12.85,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Inet_broad_p,56.45,12.18,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Pov_Ov65_p,12.34,3.94,Percent Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Pov_Und18_p,22.62,9.43,Percent Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Rce_AI_p,0,0.3,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Rce_AsnNH_p,2.08,2.42,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Rce_BlkNH_p,62.5,12.68,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Rce_Hisp_p,1.19,0.98,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Rce_HPI_p,0,0.3,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Rce_OthNH_p,0.17,0.25,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Rce_WhtNH_p,31.55,8.12,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Rent30_p,51.22,12.2,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Sch_grad_p,7.63,4.85,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Sch_Kpre_p,1.33,2.19,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Sch_ugrad_p,11.54,4.72,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Trn_car_p,60.27,14.17,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059030200,Trn_carpool_p,7.74,5.5,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Trn_home_p,3.21,2.63,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Trn_noveh_p,26.44,14.51,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Trn_pub_p,0.83,1.41,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059030200,Trn_taxi_p,6.13,4.58,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059030200,Trn_walk_p,21.81,13.24,Percent Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Age05_p,4.08,2.36,Percent Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Age18_24_p,9.42,3,Percent Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059130300,AgeO65_p,10.08,3.37,Percent Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059130300,AgeU18_p,31.5,7.56,Percent Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ed_ba_p,7.82,3.83,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ed_hsgrad_p,31.98,8.17,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ed_lesshs_p,22.31,8.14,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ed_ma_p,15.85,7.82,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ed_prof_doc_p,2.58,1.95,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ed_somecol_p,19.46,5.21,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Empl_labor_p,79.51,12.69,Percent Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Empl_unemp_p,7.44,4.84,Percent Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059130300,HInsur_FBNat_p,2.26,1.77,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059130300,HInsur_FBNC_p,1.12,1.2,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059130300,HInsur_Nat_p,66.43,11.01,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059130300,HousOwn_p,59.26,14.62,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059130300,HousRent_p,40.74,10.09,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Inc_10K_p,5.5,4.3,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059130300,Inc_200K_p,2.91,2.87,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059130300,Inc100K_149K_p,7.59,3.93,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059130300,Inc10K_24K_p,22.99,11.98,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059130300,Inc150K_199K_p,6.71,7.17,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059130300,Inc25K_49K_p,32.19,13.83,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
