GEOID,var,est,moe,description,source
13059000900,Empl_unemp_p,7.63,4.66,Percent Population unemployed,"American Community Survey, 5 year sample, 2014-2018"
13059000900,HInsur_FBNat_p,0.17,0.28,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2014-2018"
13059000900,HInsur_FBNC_p,2.34,1.98,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2014-2018"
13059000900,HInsur_Nat_p,79.43,13.5,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2014-2018"
13059000900,HousOwn_p,19.82,7.32,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059000900,HousRent_p,80.18,18.46,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Inc_10K_p,22.94,9.08,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2014-2018"
13059000900,Inc_200K_p,1.76,1.76,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2014-2018"
13059000900,Inc100K_149K_p,2.39,2.81,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2014-2018"
13059000900,Inc10K_24K_p,34.76,11.96,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2014-2018"
13059000900,Inc150K_199K_p,0.91,1.41,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2014-2018"
13059000900,Inc25K_49K_p,26.32,8.8,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2014-2018"
13059000900,Inc50K_74K_p,9.92,6.9,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2014-2018"
13059000900,Inc75K_99K_p,0.99,1.48,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_ag_p,0,0.76,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_arts_p,22.76,10.76,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_const_p,0.71,0.94,Percent Population employed in construction,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_edhlth_p,20.18,6.53,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_finan_p,0.94,1.65,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_info_p,0.59,1,Percent Population employed in information,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_manf_p,18.41,14.41,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_other_p,2.59,2.41,Percent Population employed in other services,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_prof_p,9.24,6.35,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_pubad_p,2.47,1.94,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_retail_p,17,7.71,Percent Population employed in retail,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_trans_p,3.82,3.29,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2014-2018"
13059000900,Ind_whlsl_p,1.29,2.06,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Inet_any_p,64.32,10.91,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Inet_broad_p,43.49,10.34,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Pov_Ov65_p,7.57,2.09,Percent Poverty over 65,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Pov_Und18_p,18.17,5.51,Percent Poverty under 18,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Rce_AI_p,0,0.36,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Rce_AsnNH_p,0.56,0.67,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Rce_BlkNH_p,63.71,10.55,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Rce_Hisp_p,5.65,4.23,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Rce_HPI_p,0.64,1.06,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Rce_OthNH_p,0,0.36,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Rce_WhtNH_p,29.45,12.97,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Rent30_p,52.08,15.74,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Sch_grad_p,1.56,1.5,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Sch_Kpre_p,2.03,1.94,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Sch_ugrad_p,18.32,11.72,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Trn_car_p,65.78,18.24,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2014-2018"
13059000900,Trn_carpool_p,7.51,4.99,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Trn_home_p,6.19,6.19,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Trn_noveh_p,12.06,6.82,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Trn_pub_p,5.37,5.56,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2014-2018"
13059000900,Trn_taxi_p,8.27,6.06,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2014-2018"
13059000900,Trn_walk_p,6.88,5.62,Percent Walked to work,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Age05_p,7.8,3.71,Percent Age under 5 years,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Age18_24_p,13.56,8.78,Percent Age 18-64,"American Community Survey, 5 year sample, 2014-2018"
13059001200,AgeO65_p,26.08,5.2,Percent Age 65 and older,"American Community Survey, 5 year sample, 2014-2018"
13059001200,AgeU18_p,16.52,5.5,Percent Age under 18,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ed_ba_p,27.53,6.4,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ed_hsgrad_p,12.21,5.21,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ed_lesshs_p,4.34,3.34,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ed_ma_p,23.37,5.49,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ed_prof_doc_p,13.85,4.12,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ed_somecol_p,18.7,5.17,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Empl_labor_p,85.33,18.19,Percent Population in labor force,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Empl_unemp_p,4.87,3.51,Percent Population unemployed,"American Community Survey, 5 year sample, 2014-2018"
13059001200,HInsur_FBNat_p,2.21,1.69,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2014-2018"
13059001200,HInsur_FBNC_p,1.07,1.33,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2014-2018"
13059001200,HInsur_Nat_p,80.85,7.22,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2014-2018"
13059001200,HousOwn_p,50.88,7.55,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059001200,HousRent_p,49.12,11.12,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Inc_10K_p,8.22,5.55,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2014-2018"
13059001200,Inc_200K_p,10.68,4.86,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2014-2018"
13059001200,Inc100K_149K_p,15.21,7.12,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2014-2018"
13059001200,Inc10K_24K_p,12.81,5.82,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2014-2018"
13059001200,Inc150K_199K_p,5.68,3.08,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2014-2018"
13059001200,Inc25K_49K_p,23.77,8.77,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2014-2018"
13059001200,Inc50K_74K_p,15.48,6.37,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2014-2018"
13059001200,Inc75K_99K_p,8.15,4.32,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_ag_p,0,0.85,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_arts_p,19.96,20.16,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_const_p,4.03,3.25,Percent Population employed in construction,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_edhlth_p,26.53,9.3,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_finan_p,8.84,4.94,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_info_p,0.39,0.59,Percent Population employed in information,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_manf_p,6.11,4.1,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_other_p,2.54,2.08,Percent Population employed in other services,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_prof_p,9.49,4.75,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_pubad_p,2.54,2.8,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_retail_p,9.75,4.55,Percent Population employed in retail,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_trans_p,7.35,4.42,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2014-2018"
13059001200,Ind_whlsl_p,2.47,3.12,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Inet_any_p,69.38,8.08,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Inet_broad_p,60.14,7.53,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Pov_Ov65_p,26.08,4.13,Percent Poverty over 65,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Pov_Und18_p,15.71,6.73,Percent Poverty under 18,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Rce_AI_p,0,0.42,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Rce_AsnNH_p,3.09,1.79,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Rce_BlkNH_p,12.42,8.23,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Rce_Hisp_p,7.02,5.69,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Rce_HPI_p,0,0.42,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Rce_OthNH_p,0.33,0.49,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Rce_WhtNH_p,76.49,10.05,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Rent30_p,42.77,14.95,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Sch_grad_p,3.36,1.64,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Sch_Kpre_p,3.01,2.64,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Sch_ugrad_p,9.56,10.52,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Trn_car_p,74.19,12.67,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2014-2018"
13059001200,Trn_carpool_p,7.72,4.81,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Trn_home_p,4.74,2.98,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Trn_noveh_p,5.62,4.61,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Trn_pub_p,10.03,13.21,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2014-2018"
13059001200,Trn_taxi_p,3.32,3.39,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2014-2018"
13059001200,Trn_walk_p,0,0.88,Percent Walked to work,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Age05_p,6.77,2.41,Percent Age under 5 years,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Age18_24_p,10.61,5.19,Percent Age 18-64,"American Community Survey, 5 year sample, 2014-2018"
13059001700,AgeO65_p,15.52,3.89,Percent Age 65 and older,"American Community Survey, 5 year sample, 2014-2018"
13059001700,AgeU18_p,20.06,4.54,Percent Age under 18,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ed_ba_p,22.8,6.47,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ed_hsgrad_p,16.73,5.47,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ed_lesshs_p,11.73,5.53,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ed_ma_p,16.07,5.07,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ed_prof_doc_p,6.07,2.6,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ed_somecol_p,26.6,6.73,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Empl_labor_p,84.33,8.16,Percent Population in labor force,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Empl_unemp_p,2.96,2.38,Percent Population unemployed,"American Community Survey, 5 year sample, 2014-2018"
13059001700,HInsur_FBNat_p,6.16,5.65,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2014-2018"
13059001700,HInsur_FBNC_p,2.36,2.22,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2014-2018"
13059001700,HInsur_Nat_p,76.14,8.48,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2014-2018"
13059001700,HousOwn_p,67.62,9.87,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059001700,HousRent_p,32.38,9.49,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Inc_10K_p,5.95,3.62,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2014-2018"
13059001700,Inc_200K_p,6.73,4.01,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2014-2018"
13059001700,Inc100K_149K_p,14.75,5.95,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2014-2018"
13059001700,Inc10K_24K_p,7.5,3.88,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2014-2018"
13059001700,Inc150K_199K_p,2.59,1.81,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2014-2018"
13059001700,Inc25K_49K_p,24.19,8.8,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2014-2018"
13059001700,Inc50K_74K_p,26.91,7.63,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2014-2018"
13059001700,Inc75K_99K_p,11.38,5.82,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2014-2018"
13059001700,Ind_ag_p,0.59,1.01,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2014-2018"
13059001700,Ind_arts_p,16.54,6.67,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2014-2018"
13059001700,Ind_const_p,0.51,0.84,Percent Population employed in construction,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ind_edhlth_p,36.46,7.26,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2014-2018"
13059001700,Ind_finan_p,5.65,3.04,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2014-2018"
13059001700,Ind_info_p,1.1,1.18,Percent Population employed in information,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ind_manf_p,6.24,3.38,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ind_other_p,4.39,3.04,Percent Population employed in other services,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ind_prof_p,13.67,4.89,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2014-2018"
13059001700,Ind_pubad_p,3.54,2.78,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ind_retail_p,6.75,3.29,Percent Population employed in retail,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Ind_trans_p,3.04,2.28,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2014-2018"
13059001700,Ind_whlsl_p,1.52,1.86,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Inet_any_p,80.98,8.8,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Inet_broad_p,73.87,8.67,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Pov_Ov65_p,11.49,2.59,Percent Poverty over 65,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Pov_Und18_p,20.06,3.1,Percent Poverty under 18,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Rce_AI_p,0,0.6,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Rce_AsnNH_p,0,0.6,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Rce_BlkNH_p,30.82,7.74,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Rce_Hisp_p,8.71,7.92,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Rce_HPI_p,0,0.6,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Rce_OthNH_p,0,0.6,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Rce_WhtNH_p,58.2,8.53,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Rent30_p,51.45,24.9,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Sch_grad_p,2.32,2.02,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Sch_Kpre_p,0.99,1.03,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Sch_ugrad_p,4.73,3.79,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Trn_car_p,77.85,10.56,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2014-2018"
13059001700,Trn_carpool_p,3.86,3,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Trn_home_p,7.55,5.49,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Trn_noveh_p,2.92,3.78,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Trn_pub_p,5.84,5.32,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2014-2018"
13059001700,Trn_taxi_p,4.89,3.86,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2014-2018"
13059001700,Trn_walk_p,0,1.12,Percent Walked to work,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Age05_p,3.98,2.57,Percent Age under 5 years,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Age18_24_p,16.16,5.88,Percent Age 18-64,"American Community Survey, 5 year sample, 2014-2018"
13059001800,AgeO65_p,10.57,3.98,Percent Age 65 and older,"American Community Survey, 5 year sample, 2014-2018"
13059001800,AgeU18_p,17.82,5.01,Percent Age under 18,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Ed_ba_p,25.31,6.88,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Ed_hsgrad_p,24.08,9.74,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Ed_lesshs_p,6.94,3.38,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Ed_ma_p,11.49,4.96,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Ed_prof_doc_p,9.39,4.26,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Ed_somecol_p,22.8,7.58,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Empl_labor_p,74.09,12.57,Percent Population in labor force,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Empl_unemp_p,3.42,3.54,Percent Population unemployed,"American Community Survey, 5 year sample, 2014-2018"
13059001800,HInsur_FBNat_p,0.08,0.37,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2014-2018"
13059001800,HInsur_FBNC_p,5.59,2.9,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2014-2018"
13059001800,HInsur_Nat_p,76.83,13.1,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2014-2018"
13059001800,HousOwn_p,44.57,11.91,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059001800,HousRent_p,55.43,12.04,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Inc_10K_p,6.14,5.35,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2014-2018"
13059001800,Inc_200K_p,3.76,2.77,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2014-2018"
13059001800,Inc100K_149K_p,8.42,4.75,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2014-2018"
13059001800,Inc10K_24K_p,29.6,11.49,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2014-2018"
13059001800,Inc150K_199K_p,3.27,2.67,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2014-2018"
13059001800,Inc25K_49K_p,23.86,7.72,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2014-2018"
13059001800,Inc50K_74K_p,18.22,7.52,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2014-2018"
13059001800,Inc75K_99K_p,6.73,4.26,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2014-2018"
13059001800,Ind_ag_p,0,1.06,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2014-2018"
13059001800,Ind_arts_p,20.5,7.32,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2014-2018"
13059001800,Ind_const_p,2.36,2.2,Percent Population employed in construction,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Ind_edhlth_p,35.15,8.54,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2014-2018"
13059001800,Ind_finan_p,2.85,2.44,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2014-2018"
13059001800,Ind_info_p,0.65,0.81,Percent Population employed in information,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Ind_manf_p,8.62,4.23,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Ind_other_p,4.88,3.09,Percent Population employed in other services,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Ind_prof_p,6.67,3.66,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2014-2018"
13059001800,Ind_pubad_p,2.36,2.77,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Ind_retail_p,13.67,6.43,Percent Population employed in retail,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Ind_trans_p,0,1.06,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2014-2018"
13059001800,Ind_whlsl_p,2.28,2.36,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Inet_any_p,75.35,11.19,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Inet_broad_p,63.17,10.4,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Pov_Ov65_p,10.57,3.73,Percent Poverty over 65,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Pov_Und18_p,17.53,2.78,Percent Poverty under 18,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Rce_AI_p,0,0.54,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Rce_AsnNH_p,2.24,2.32,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Rce_BlkNH_p,15.29,9.16,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Rce_Hisp_p,9.95,8.54,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Rce_HPI_p,0,0.54,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Rce_OthNH_p,0.95,1.45,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Rce_WhtNH_p,70.49,12.6,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Rent30_p,42.74,15.9,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Sch_grad_p,6.16,3.42,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Sch_Kpre_p,4.64,2.91,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Sch_ugrad_p,9.7,4.81,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Trn_car_p,69.84,13,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2014-2018"
13059001800,Trn_carpool_p,5.46,3.73,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Trn_home_p,4.33,3.55,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Trn_noveh_p,1.13,1.56,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Trn_pub_p,4.68,4.68,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2014-2018"
13059001800,Trn_taxi_p,7.97,5.29,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2014-2018"
